id,name,order_number,customer_id,created_at,updated_at,processed_at,closed_at,cancelled_at,financial_status,fulfillment_status,email,subtotal_price,total_discounts,total_tax,total_shipping_price_set_shop_money_amount,total_tip_received,total_price,currency,source_name,landing_site,landing_site_ref,cart_token,note_attributes,client_details_browser_width,client_details_user_agent,browser_ip,test,tags,note,discount_codes,shipping_address_country_code,shipping_address_province_code,billing_address_country_code
5000157,#01157,1157,105,2026-01-16T20:28:00+00:00,2026-01-16T20:28:00+00:00,2026-01-16T20:28:00+00:00,2026-01-23T20:28:00+00:00,,paid,fulfilled,steven51@example.net,133.77,1.32,10.59,7.95,0.0,150.99,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c4bdd,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1423,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,vip,,[],US,WA,US
5000158,#01158,1158,1912,2026-01-16T05:31:00+00:00,2026-01-16T05:31:00+00:00,2026-01-16T05:31:00+00:00,2026-01-23T05:31:00+00:00,,paid,fulfilled,kevin54@example.net,146.84,2.85,11.52,0.0,0.0,155.51,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c4bde,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",384,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,IL,US
5000159,#01159,1159,1008,2026-01-16T19:08:00+00:00,2026-01-16T19:08:00+00:00,2026-01-16T19:08:00+00:00,2026-01-23T19:08:00+00:00,,paid,fulfilled,ayersjoshua@example.net,200.12,4.2,15.67,7.95,0.0,219.54,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bdf,[],767,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5000160,#01160,1160,2687,2026-01-16T12:38:00+00:00,2026-01-16T12:38:00+00:00,2026-01-16T12:38:00+00:00,2026-01-23T12:38:00+00:00,,paid,fulfilled,currybrandon@example.org,619.58,10.51,48.72,9.95,0.0,667.74,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4be0,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1438,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,OR,US
5000161,#01161,1161,367,2026-01-16T06:49:00+00:00,2026-01-16T06:49:00+00:00,2026-01-16T06:49:00+00:00,,,refunded,,jenkinsdebra@example.com,269.45,10.6,20.7,9.95,0.0,289.5,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4be1,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",365,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5000162,#01162,1162,264,2026-01-16T06:53:00+00:00,2026-01-16T06:53:00+00:00,2026-01-16T06:53:00+00:00,2026-01-23T06:53:00+00:00,,paid,fulfilled,vwilliamson@example.net,722.1,28.9,55.46,0.0,0.0,748.66,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4be2,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",358,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],CA,AB,CA
5000163,#01163,1163,3274,2026-01-16T08:02:00+00:00,2026-01-16T08:02:00+00:00,2026-01-16T08:02:00+00:00,2026-01-23T08:02:00+00:00,,paid,fulfilled,myersheather@example.com,648.15,29.24,49.52,7.95,0.0,676.38,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4be3,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",772,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5000164,#01164,1164,2391,2026-01-16T10:26:00+00:00,2026-01-16T10:26:00+00:00,2026-01-16T10:26:00+00:00,,,refunded,,uprince@example.org,377.82,13.1,29.18,0.0,0.0,393.9,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4be4,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1437,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,TX,US
5000165,#01165,1165,1042,2026-01-17T16:58:00+00:00,2026-01-17T16:58:00+00:00,2026-01-17T16:58:00+00:00,,,partially_refunded,fulfilled,zacharyjones@example.com,137.65,2.02,10.86,0.0,0.0,146.49,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4be5,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1425,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,FL,US
5000166,#01166,1166,1071,2026-01-17T00:09:00+00:00,2026-01-17T00:09:00+00:00,2026-01-17T00:09:00+00:00,2026-01-24T00:09:00+00:00,,paid,fulfilled,richard88@example.org,117.4,3.58,9.11,0.0,0.0,122.93,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4be6,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",376,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5000167,#01167,1167,2886,2026-01-17T21:24:00+00:00,2026-01-17T21:24:00+00:00,2026-01-17T21:24:00+00:00,2026-01-24T21:24:00+00:00,,paid,fulfilled,bergernicholas@example.org,59.96,0.9,4.72,9.95,0.0,73.73,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4be7,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",385,Mozilla/5.0 (mobile) Firefox/120.0,0.0.0.0,False,,,[],US,TX,US
5000168,#01168,1168,3322,2026-01-17T04:07:00+00:00,2026-01-17T04:07:00+00:00,2026-01-17T04:07:00+00:00,2026-01-24T04:07:00+00:00,,paid,fulfilled,kimberlypeterson@example.net,143.46,1.08,11.39,9.95,0.0,163.72,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4be8,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1443,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5000169,#01169,1169,1477,2026-01-17T19:09:00+00:00,2026-01-17T19:09:00+00:00,2026-01-17T19:09:00+00:00,2026-01-24T19:09:00+00:00,,paid,fulfilled,pamela88@example.net,319.39,10.5,24.71,0.0,0.0,333.6,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c4be9,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1428,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5000170,#01170,1170,2683,2026-01-17T04:24:00+00:00,2026-01-17T04:24:00+00:00,2026-01-17T04:24:00+00:00,2026-01-24T04:24:00+00:00,,paid,fulfilled,khays@example.net,77.84,0.06,6.22,9.95,0.0,93.95,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bea,[],357,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5000171,#01171,1171,720,2026-01-17T10:57:00+00:00,2026-01-17T10:57:00+00:00,2026-01-17T10:57:00+00:00,2026-01-24T10:57:00+00:00,,paid,fulfilled,donaldsexton@example.org,409.32,5.27,32.32,0.0,0.0,436.37,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4beb,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",375,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,NY,US
5000172,#01172,1172,1709,2026-01-17T07:20:00+00:00,2026-01-17T07:20:00+00:00,2026-01-17T07:20:00+00:00,2026-01-24T07:20:00+00:00,,paid,fulfilled,heathergarcia@example.net,69.78,1.73,5.44,9.95,0.0,83.44,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4bec,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",392,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5000173,#01173,1173,3272,2026-01-17T23:27:00+00:00,2026-01-17T23:27:00+00:00,2026-01-17T23:27:00+00:00,2026-01-24T23:27:00+00:00,,paid,fulfilled,lrodriguez@example.com,196.73,3.18,15.48,7.95,0.0,216.98,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4bed,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1456,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5000174,#01174,1174,2125,2026-01-17T22:24:00+00:00,2026-01-17T22:24:00+00:00,2026-01-17T22:24:00+00:00,2026-01-24T22:24:00+00:00,,paid,fulfilled,walterjulie@example.org,848.39,21.02,66.19,7.95,0.0,901.51,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c4bee,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",356,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,WA,US
5000175,#01175,1175,496,2026-01-17T16:37:00+00:00,2026-01-17T16:37:00+00:00,2026-01-17T16:37:00+00:00,2026-01-24T16:37:00+00:00,,paid,fulfilled,alvarezrobert@example.com,425.52,12.21,33.06,0.0,0.0,446.37,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4bef,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",358,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5000176,#01176,1176,1808,2026-01-17T10:34:00+00:00,2026-01-17T10:34:00+00:00,2026-01-17T10:34:00+00:00,2026-01-24T10:34:00+00:00,,paid,fulfilled,dakota92@example.com,440.88,16.94,33.91,0.0,0.0,457.85,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bf0,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",381,Mozilla/5.0 (mobile) Firefox/120.0,0.0.0.0,False,,,[],US,TX,US
5000177,#01177,1177,1623,2026-01-17T07:00:00+00:00,2026-01-17T07:00:00+00:00,2026-01-17T07:00:00+00:00,2026-01-24T07:00:00+00:00,,paid,fulfilled,jameshuber@example.org,1119.24,29.3,87.2,0.0,0.0,1177.14,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bf1,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",384,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],CA,ON,CA
5000178,#01178,1178,1664,2026-01-18T09:01:00+00:00,2026-01-18T09:01:00+00:00,2026-01-18T09:01:00+00:00,2026-01-25T09:01:00+00:00,,paid,fulfilled,kimberly03@example.net,261.16,5.47,20.45,9.95,0.0,286.09,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bf2,[],373,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,vip,,[],US,WA,US
5000179,#01179,1179,3494,2026-01-18T03:15:00+00:00,2026-01-18T03:15:00+00:00,2026-01-18T03:15:00+00:00,2026-01-25T03:15:00+00:00,,paid,fulfilled,ashley55@example.net,163.75,1.96,12.94,7.95,0.0,182.68,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bf3,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",765,Mozilla/5.0 (tablet) Edge/120.0,0.0.0.0,False,,,[],US,OR,US
5000180,#01180,1180,2753,2026-01-18T16:15:00+00:00,2026-01-18T16:15:00+00:00,2026-01-18T16:15:00+00:00,2026-01-25T16:15:00+00:00,,paid,fulfilled,hthomas@example.net,443.61,6.98,34.93,9.95,0.0,481.51,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bf4,[],367,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,CA,US
5000181,#01181,1181,669,2026-01-18T14:46:00+00:00,2026-01-18T14:46:00+00:00,2026-01-18T14:46:00+00:00,2026-01-25T14:46:00+00:00,,paid,fulfilled,austinbishop@example.com,158.0,1.99,12.48,9.95,0.0,178.44,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bf5,[],1458,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5000182,#01182,1182,816,2026-01-18T03:25:00+00:00,2026-01-18T03:25:00+00:00,2026-01-18T03:25:00+00:00,2026-01-25T03:25:00+00:00,,paid,fulfilled,kellymorales@example.net,383.11,18.41,29.18,7.95,0.0,401.83,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bf6,[],374,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5000183,#01183,1183,1415,2026-01-18T14:38:00+00:00,2026-01-18T14:38:00+00:00,2026-01-18T14:38:00+00:00,2026-01-25T14:38:00+00:00,,paid,fulfilled,rcox@example.com,418.6,15.98,32.21,9.95,0.0,444.78,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bf7,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",372,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5000184,#01184,1184,628,2026-01-18T21:39:00+00:00,2026-01-18T21:39:00+00:00,2026-01-18T21:39:00+00:00,2026-01-25T21:39:00+00:00,,paid,fulfilled,loganlori@example.net,800.37,8.28,63.37,7.95,0.0,863.41,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bf8,[],1423,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5000185,#01185,1185,1405,2026-01-18T08:35:00+00:00,2026-01-18T08:35:00+00:00,2026-01-18T08:35:00+00:00,,,refunded,,kristen17@example.net,307.69,8.45,23.94,9.95,0.0,333.13,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bf9,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",381,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5000186,#01186,1186,1787,2026-01-18T00:38:00+00:00,2026-01-18T00:38:00+00:00,2026-01-18T00:38:00+00:00,,,partially_refunded,fulfilled,kathrynporter@example.net,163.83,2.51,12.9,9.95,0.0,184.17,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bfa,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",360,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5000187,#01187,1187,2995,2026-01-18T04:13:00+00:00,2026-01-18T04:13:00+00:00,2026-01-18T04:13:00+00:00,2026-01-25T04:13:00+00:00,,paid,fulfilled,thomasjeffrey@example.net,270.81,3.74,21.37,14.95,0.0,303.39,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4bfb,[],1436,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,TX,US
5000188,#01188,1188,261,2026-01-18T16:05:00+00:00,2026-01-18T16:05:00+00:00,2026-01-18T16:05:00+00:00,2026-01-25T16:05:00+00:00,,paid,fulfilled,hallmorgan@example.org,86.44,1.89,6.76,0.0,0.0,91.31,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4bfc,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",388,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,FL,US
5000189,#01189,1189,63,2026-01-18T20:32:00+00:00,2026-01-18T20:32:00+00:00,2026-01-18T20:32:00+00:00,,,refunded,,hoganjulie@example.com,48.64,0.33,3.86,0.0,0.0,52.17,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c4bfd,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1423,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,AB,CA
5000190,#01190,1190,1697,2026-01-19T14:56:00+00:00,2026-01-19T14:56:00+00:00,2026-01-19T14:56:00+00:00,2026-01-26T14:56:00+00:00,,paid,fulfilled,william20@example.com,761.17,21.52,59.18,7.95,0.0,806.78,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4bfe,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",393,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5000191,#01191,1191,3127,2026-01-19T04:33:00+00:00,2026-01-19T04:33:00+00:00,2026-01-19T04:33:00+00:00,2026-01-26T04:33:00+00:00,,paid,fulfilled,jennifer93@example.com,929.13,33.33,71.67,7.95,0.0,975.42,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c4bff,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",370,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5000192,#01192,1192,1089,2026-01-19T00:09:00+00:00,2026-01-19T00:09:00+00:00,2026-01-19T00:09:00+00:00,2026-01-26T00:09:00+00:00,,paid,fulfilled,matthew73@example.net,115.96,4.48,8.92,0.0,0.0,120.4,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4c00,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",385,Mozilla/5.0 (mobile) Edge/120.0,0.0.0.0,False,,,[],US,OR,US
5000193,#01193,1193,1250,2026-01-19T18:12:00+00:00,2026-01-19T18:12:00+00:00,2026-01-19T18:12:00+00:00,2026-01-26T18:12:00+00:00,,paid,fulfilled,tmccall@example.net,890.29,31.9,68.67,14.95,0.0,942.01,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4c01,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",387,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5000194,#01194,1194,3062,2026-01-19T23:18:00+00:00,2026-01-19T23:18:00+00:00,2026-01-19T23:18:00+00:00,2026-01-26T23:18:00+00:00,,paid,fulfilled,matthewwalsh@example.com,90.47,0.64,7.19,14.95,0.0,111.97,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4c02,[],1428,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5000195,#01195,1195,837,2026-01-19T21:24:00+00:00,2026-01-19T21:24:00+00:00,2026-01-19T21:24:00+00:00,2026-01-26T21:24:00+00:00,,paid,fulfilled,maria21@example.com,196.17,4.62,15.32,0.0,0.0,206.87,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4c03,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",384,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5000196,#01196,1196,274,2026-01-19T14:12:00+00:00,2026-01-19T14:12:00+00:00,2026-01-19T14:12:00+00:00,2026-01-26T14:12:00+00:00,,paid,fulfilled,sandersandrew@example.com,106.74,2.63,8.33,0.0,0.0,112.44,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4c04,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1440,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5000197,#01197,1197,265,2026-01-19T03:50:00+00:00,2026-01-19T03:50:00+00:00,2026-01-19T03:50:00+00:00,2026-01-26T03:50:00+00:00,,paid,fulfilled,dsweeney@example.org,114.15,0.21,9.12,9.95,0.0,133.01,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4c05,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",749,Mozilla/5.0 (tablet) Edge/120.0,0.0.0.0,False,,,[],US,TX,US
5000198,#01198,1198,1254,2026-01-19T04:34:00+00:00,2026-01-19T04:34:00+00:00,2026-01-19T04:34:00+00:00,2026-01-26T04:34:00+00:00,,paid,fulfilled,rreyes@example.com,349.76,11.48,27.06,9.95,0.0,375.29,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4c06,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",381,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5000199,#01199,1199,3127,2026-01-19T18:23:00+00:00,2026-01-19T18:23:00+00:00,2026-01-19T18:23:00+00:00,2026-01-26T18:23:00+00:00,,paid,fulfilled,jennifer93@example.com,79.7,0.87,6.31,0.0,0.0,85.14,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c4c07,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",360,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5000200,#01200,1200,1133,2026-01-19T04:39:00+00:00,2026-01-19T04:39:00+00:00,2026-01-19T04:39:00+00:00,2026-01-26T04:39:00+00:00,,paid,fulfilled,karimann@example.org,304.61,7.59,23.77,7.95,0.0,328.74,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4c08,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1426,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5000201,#01201,1201,2030,2026-01-20T11:02:00+00:00,2026-01-20T11:02:00+00:00,2026-01-20T11:02:00+00:00,2026-01-27T11:02:00+00:00,,paid,fulfilled,justin44@example.com,324.35,6.34,25.44,9.95,0.0,353.4,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4c09,[],1444,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5000202,#01202,1202,720,2026-01-20T13:10:00+00:00,2026-01-20T13:10:00+00:00,2026-01-20T13:10:00+00:00,2026-01-27T13:10:00+00:00,,paid,fulfilled,donaldsexton@example.org,322.93,13.19,24.78,7.95,0.0,342.47,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4c0a,[],388,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5000203,#01203,1203,2839,2026-01-20T11:56:00+00:00,2026-01-20T11:56:00+00:00,2026-01-20T11:56:00+00:00,2026-01-27T11:56:00+00:00,,paid,fulfilled,chasethomas@example.com,949.43,14.18,74.83,0.0,0.0,1010.08,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c4c0b,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",367,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5000204,#01204,1204,3349,2026-01-20T05:44:00+00:00,2026-01-20T05:44:00+00:00,2026-01-20T05:44:00+00:00,2026-01-27T05:44:00+00:00,,paid,fulfilled,deleonwilliam@example.org,291.22,3.07,23.05,0.0,0.0,311.2,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c4c0c,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",363,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,NY,US
5000205,#01205,1205,2753,2026-01-20T13:44:00+00:00,2026-01-20T13:44:00+00:00,2026-01-20T13:44:00+00:00,,,partially_refunded,fulfilled,hthomas@example.net,1831.66,60.63,141.68,9.95,0.0,1922.66,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c4c0d,[],758,Mozilla/5.0 (tablet) Firefox/120.0,0.0.0.0,False,,,[],US,CA,US
